outer_id,speaker_id,제주방언,표준어
DZES20000119.1.1.1,1,(()),(())
DZES20000119.1.1.1,1,시간,시간
DZES20000119.1.1.1,1,낭비,낭비
DZES20000119.1.1.1,1,아니.,아니.
DZES20000119.1.1.1,1,돈,돈
DZES20000119.1.1.1,1,낭비도,낭비도
DZES20000119.1.1.1,1,아니.,아니.
DZES20000119.1.1.2,2,왜.,왜.
DZES20000119.1.1.3,1,경험을,경험을
DZES20000119.1.1.3,1,쌓았네.,쌓았네.
DZES20000119.1.1.4,1,그,그
DZES20000119.1.1.4,1,적은,적은
DZES20000119.1.1.4,1,돈을,돈을
DZES20000119.1.1.4,1,주고,주고
DZES20000119.1.1.4,1,아주,아주
DZES20000119.1.1.4,1,큰,큰
DZES20000119.1.1.4,1,경험을,경험을
DZES20000119.1.1.5,3,그래.,그래.
DZES20000119.1.1.6,3,이십,이십
DZES20000119.1.1.6,3,구일,구일
DZES20000119.1.1.6,3,국가장학금,국가장학금
DZES20000119.1.1.6,3,신청기간,신청기간
DZES20000119.1.1.6,3,이게,이게
DZES20000119.1.1.6,3,다음,다음
DZES20000119.1.1.6,3,학기,학기
DZES20000119.1.1.6,3,일,일
DZES20000119.1.1.6,3,다음,다음
DZES20000119.1.1.6,3,연도,연도
DZES20000119.1.1.6,3,일학기,일학기
DZES20000119.1.1.7,3,삼,삼
DZES20000119.1.1.7,3,월달부터,월달부터
DZES20000119.1.1.8,1,아,아
DZES20000119.1.1.8,1,그런,그런
DZES20000119.1.1.8,1,거였어?,거였어?
DZES20000119.1.1.9,2,괜찮아?,괜찮아?
DZES20000119.1.1.10,1,괜찮아.,괜찮아.
DZES20000119.1.1.11,2,가족,가족
DZES20000119.1.1.11,2,증명서,증명서
DZES20000119.1.1.11,2,떼는,떼는
DZES20000119.1.1.11,2,데,데
DZES20000119.1.1.11,2,시험,시험
DZES20000119.1.1.12,2,혹시,혹시
DZES20000119.1.1.12,2,그,그
DZES20000119.1.1.12,2,공부를,공부를
DZES20000119.1.1.12,2,조금,조금
DZES20000119.1.1.12,2,떼먹지,떼먹지
DZES20000119.1.1.12,2,않았어?,않았어?
DZES20000119.1.1.13,1,괜찮아,괜찮아
DZES20000119.1.1.13,1,앞으로,앞으로
DZES20000119.1.1.13,1,열심히,열심히
DZES20000119.1.1.13,1,하면,하면
DZES20000119.1.1.13,1,되는거고,되는거고
DZES20000119.1.1.14,1,난,난
DZES20000119.1.1.14,1,충분한,충분한
DZES20000119.1.1.14,1,값을,값을
DZES20000119.1.1.14,1,치르고,치르고
DZES20000119.1.1.14,1,경험을,경험을
DZES20000119.1.1.14,1,산,산
DZES20000119.1.1.14,1,거야.,거야.
DZES20000119.1.1.15,2,오,오
DZES20000119.1.1.15,2,좋다좋다좋다.,좋다좋다좋다.
DZES20000119.1.1.16,2,긍정적이다.,긍정적이다.
DZES20000119.1.1.17,1,겅하고,그러고
DZES20000119.1.1.17,1,이,#이
DZES20000119.1.1.18,2,좋네.,좋네.
DZES20000119.1.1.19,1,좋은게.,좋은게.
DZES20000119.1.1.20,1,갑자기,갑자기
DZES20000119.1.1.20,1,왜,왜
DZES20000119.1.1.20,1,이,이
DZES20000119.1.1.20,1,얘기,얘기
DZES20000119.1.1.20,1,나완?,나왔어?
DZES20000119.1.1.21,2,아니,아니
DZES20000119.1.1.21,2,근데,근데
DZES20000119.1.1.22,1,우리,우리
DZES20000119.1.1.22,1,뭔,뭔
DZES20000119.1.1.22,1,얘기하고,얘기하고
DZES20000119.1.1.22,1,있언?,있었어?
DZES20000119.1.1.23,3,우리,우리
DZES20000119.1.1.23,3,&name1&오빠,&name1&오빠
DZES20000119.1.1.23,3,파티,파티
DZES20000119.1.1.23,3,{laughing},{laughing}
DZES20000119.1.1.24,1,우리,우리
DZES20000119.1.1.24,1,아직,아직
DZES20000119.1.1.24,1,그거,그거
DZES20000119.1.1.24,1,그날,그날
DZES20000119.1.1.25,1,뭐할지도,뭐할지도
DZES20000119.1.1.25,1,뭐할지도,뭐할지도
DZES20000119.1.1.25,1,아직,아직
DZES20000119.1.1.25,1,말,말
DZES20000119.1.1.25,1,안,안
DZES20000119.1.1.25,1,핸.,했어.
DZES20000119.1.1.25,1,{laughing},{laughing}
DZES20000119.1.1.26,2,아,아
DZES20000119.1.1.26,2,신년,신년
DZES20000119.1.1.26,2,바쁜얘기,바쁜얘기
DZES20000119.1.1.26,2,했네.,했네.
DZES20000119.1.1.26,2,너,너
DZES20000119.1.1.26,2,너,너
DZES20000119.1.1.27,2,스케줄,스케줄
DZES20000119.1.1.27,2,얘기,얘기
DZES20000119.1.1.27,2,하다가,하다가
DZES20000119.1.1.28,1,아니,아니
DZES20000119.1.1.28,1,얘도,얘도
DZES20000119.1.1.28,1,그,그
DZES20000119.1.1.28,1,에프에프,에프에프
DZES20000119.1.1.28,1,거,거
DZES20000119.1.1.28,1,하는,하는
DZES20000119.1.1.28,1,거,거
DZES20000119.1.1.28,1,때문에,때문에
DZES20000119.1.1.29,3,에프에프?,에프에프?
DZES20000119.1.1.30,1,아,아
DZES20000119.1.1.30,1,몰라.,몰라.
DZES20000119.1.1.31,3,아,아
DZES20000119.1.1.31,3,진짜,진짜
DZES20000119.1.1.31,3,너무해.,너무해.
DZES20000119.1.1.32,1,아이에프씨,아이에프씨
DZES20000119.1.1.33,3,에스에프씨,에스에프씨
DZES20000119.1.1.34,1,아,아
DZES20000119.1.1.34,1,맞아.,맞아.
