outer_id,speaker_id,제주방언,표준어
DZJD21002153.1.1.1,1,나랑,나랑
DZJD21002153.1.1.1,1,비슷하더라고,비슷하더라고
DZJD21002153.1.1.1,1,한,한
DZJD21002153.1.1.1,1,달에,달에
DZJD21002153.1.1.1,1,마트에,마트에
DZJD21002153.1.1.1,1,쓰는,쓰는
DZJD21002153.1.1.1,1,한,한
DZJD21002153.1.1.1,1,오십만,오십만
DZJD21002153.1.1.1,1,원,원
DZJD21002153.1.1.2,1,아니,아니
DZJD21002153.1.1.2,1,뭐,뭐
DZJD21002153.1.1.2,1,생필품,생필품
DZJD21002153.1.1.2,1,이런,이런
DZJD21002153.1.1.2,1,막,막
DZJD21002153.1.1.2,1,쿠팡,쿠팡
DZJD21002153.1.1.2,1,이런,이런
DZJD21002153.1.1.2,1,거,거
DZJD21002153.1.1.2,1,쓴,쓴
DZJD21002153.1.1.2,1,거,거
DZJD21002153.1.1.2,1,한,한
DZJD21002153.1.1.2,1,십만,십만
DZJD21002153.1.1.2,1,원,원
DZJD21002153.1.1.2,1,내외,내외
DZJD21002153.1.1.3,1,그다음에,그다음에
DZJD21002153.1.1.3,1,그,그
DZJD21002153.1.1.4,1,배달,배달
DZJD21002153.1.1.4,1,시켜먹는,시켜먹는
DZJD21002153.1.1.4,1,거,거
DZJD21002153.1.1.4,1,한,한
DZJD21002153.1.1.4,1,이,이
DZJD21002153.1.1.4,1,십,십
DZJD21002153.1.1.4,1,만,만
DZJD21002153.1.1.4,1,내외,내외
DZJD21002153.1.1.5,1,식비도,식비도
DZJD21002153.1.1.5,1,둘이,둘이
DZJD21002153.1.1.5,1,먹는,먹는
DZJD21002153.1.1.5,1,게,게
DZJD21002153.1.1.5,1,급격히,급격히
DZJD21002153.1.1.5,1,적지도,적지도
DZJD21002153.1.1.5,1,않더라고,않더라고
DZJD21002153.1.1.6,1,둘이,둘이
DZJD21002153.1.1.6,1,한끼,한끼
DZJD21002153.1.1.6,1,밖에,밖에
DZJD21002153.1.1.6,1,안,안
DZJD21002153.1.1.6,1,먹네,먹잖아
DZJD21002153.1.1.7,1,집에서,집에서
DZJD21002153.1.1.8,2,맞아,맞아
DZJD21002153.1.1.8,2,이,이
DZJD21002153.1.1.8,2,회사에서,회사에서
DZJD21002153.1.1.8,2,점심,점심
DZJD21002153.1.1.8,2,다,다
DZJD21002153.1.1.8,2,먹는데,먹는데
DZJD21002153.1.1.9,1,둘,둘
DZJD21002153.1.1.9,1,다,다
DZJD21002153.1.1.9,1,먹고,먹고
DZJD21002153.1.1.9,1,오잖아요,오잖아요
DZJD21002153.1.1.9,1,근데,근데
DZJD21002153.1.1.10,1,쓰는게,쓰는게
DZJD21002153.1.1.10,1,그러더라고,그러더라고
DZJD21002153.1.1.11,1,내가,내가
DZJD21002153.1.1.11,1,온라인,온라인
DZJD21002153.1.1.11,1,쇼핑,쇼핑
DZJD21002153.1.1.11,1,엄청,엄청
DZJD21002153.1.1.11,1,많이,많이
DZJD21002153.1.1.11,1,하더라고,하더라고
DZJD21002153.1.1.12,1,뭐든지,뭐든지
DZJD21002153.1.1.12,1,다,다
DZJD21002153.1.1.12,1,사는거,사는거
DZJD21002153.1.1.12,1,온라인,온라인
DZJD21002153.1.1.13,2,맞아,맞아
DZJD21002153.1.1.13,2,마트도,마트도
DZJD21002153.1.1.13,2,이제는,이제는
DZJD21002153.1.1.13,2,온라인으로,온라인으로
DZJD21002153.1.1.13,2,시켜부난,시켜서
DZJD21002153.1.1.14,1,그리고,그리고
DZJD21002153.1.1.14,1,또,또
DZJD21002153.1.1.14,1,많이,많이
DZJD21002153.1.1.14,1,쓰는거,쓰는거
DZJD21002153.1.1.14,1,커피,커피
DZJD21002153.1.1.15,2,커피숍,커피숍
DZJD21002153.1.1.16,1,그게,그게
DZJD21002153.1.1.16,1,한,한
DZJD21002153.1.1.16,1,십,십
DZJD21002153.1.1.16,1,만,만
DZJD21002153.1.1.16,1,원이,원이
DZJD21002153.1.1.16,1,넘드라고,넘드라고
DZJD21002153.1.1.16,1,십오만원,십오만원
DZJD21002153.1.1.16,1,십만원에서,십만원에서
DZJD21002153.1.1.16,1,이십만원사이,이십만원사이
DZJD21002153.1.1.17,2,카페에서,카페에서
DZJD21002153.1.1.17,2,진짜,진짜
DZJD21002153.1.1.17,2,많이,많이
DZJD21002153.1.1.17,2,써신게이,썼구나
DZJD21002153.1.1.17,2,그렇게,그렇게
DZJD21002153.1.1.17,2,보난,보니까
DZJD21002153.1.1.18,1,근데,근데
DZJD21002153.1.1.18,1,카페를,카페를
DZJD21002153.1.1.18,1,요즘은,요즘은
DZJD21002153.1.1.18,1,안,안
DZJD21002153.1.1.18,1,가니까,가니까
DZJD21002153.1.1.18,1,머신에,머신에
DZJD21002153.1.1.18,1,쓰는,쓰는
DZJD21002153.1.1.18,1,캡슐을,캡슐을
DZJD21002153.1.1.18,1,산다던지,산다던지
DZJD21002153.1.1.18,1,뭐,뭐
DZJD21002153.1.1.18,1,드립백을,드립백을
DZJD21002153.1.1.18,1,산다던지,산다던지
DZJD21002153.1.1.18,1,아니면,아니면
DZJD21002153.1.1.18,1,뭐,뭐
DZJD21002153.1.1.19,1,더치커피를,더치커피를
DZJD21002153.1.1.19,1,산다던지,산다던지
DZJD21002153.1.1.20,1,왜,왜
DZJD21002153.1.1.20,1,또,또
DZJD21002153.1.1.20,1,그,그
DZJD21002153.1.1.20,1,비용만큼,비용만큼
DZJD21002153.1.1.20,1,대체를해서,대체를해서
DZJD21002153.1.1.20,1,뭔가를,뭔가를
DZJD21002153.1.1.20,1,사더라고,사더라고
DZJD21002153.1.1.21,2,결론은,결론은
DZJD21002153.1.1.22,2,질량,질량
DZJD21002153.1.1.22,2,보존의,보존의
DZJD21002153.1.1.22,2,법칙,법칙
DZJD21002153.1.1.23,1,하지만,하지만
DZJD21002153.1.1.23,1,이번달은,이번달은
DZJD21002153.1.1.23,1,정말,정말
DZJD21002153.1.1.23,1,소비를,소비를
DZJD21002153.1.1.23,1,주의해야한다,주의해야한다
DZJD21002153.1.1.23,1,일,일
DZJD21002153.1.1.23,1,이월은,이월은
DZJD21002153.1.1.24,1,왜냐하면나,왜냐하면나
DZJD21002153.1.1.24,1,수당,수당
DZJD21002153.1.1.24,1,안,안
DZJD21002153.1.1.24,1,나와,나와
DZJD21002153.1.1.24,1,가지고,가지고
DZJD21002153.1.1.24,1,코로나,코로나
DZJD21002153.1.1.24,1,때매,때매
DZJD21002153.1.1.25,1,애들,애들
DZJD21002153.1.1.25,1,어린이집도,어린이집도
DZJD21002153.1.1.25,1,많이,많이
DZJD21002153.1.1.25,1,안가고,안가고
DZJD21002153.1.1.26,1,이제,이제
DZJD21002153.1.1.27,1,쇼핑,쇼핑
DZJD21002153.1.1.27,1,덜해야,덜해야
DZJD21002153.1.1.27,1,되네,되잖아
DZJD21002153.1.1.28,2,하,하
DZJD21002153.1.1.29,2,진짜,진짜
DZJD21002153.1.1.29,2,이,이
DZJD21002153.1.1.29,2,코로나때문에,코로나때문에
DZJD21002153.1.1.30,1,근데,근데
DZJD21002153.1.1.30,1,이번에,이번에
DZJD21002153.1.1.30,1,그거,그거
DZJD21002153.1.1.30,1,그,그
DZJD21002153.1.1.30,1,뭐지,뭐지
DZJD21002153.1.1.31,1,작년,작년
DZJD21002153.1.1.31,1,대비,대비
DZJD21002153.1.1.31,1,수입이,수입이
DZJD21002153.1.1.31,1,줄거나,줄거나
DZJD21002153.1.1.31,1,뭐,뭐
DZJD21002153.1.1.31,1,십,십
DZJD21002153.1.1.31,1,이,이
DZJD21002153.1.1.31,1,월,월
DZJD21002153.1.1.31,1,대비,대비
DZJD21002153.1.1.31,1,일,일
DZJD21002153.1.1.31,1,월급이,월급이
DZJD21002153.1.1.31,1,준,준
DZJD21002153.1.1.31,1,사람들,사람들
DZJD21002153.1.1.32,1,긴급재난지원금,긴급재난지원금
DZJD21002153.1.1.32,1,이번에,이번에
DZJD21002153.1.1.33,1,되던데,되던데
DZJD21002153.1.1.33,1,그거,그거
DZJD21002153.1.1.33,1,해봐야될클,해봐야되겠어
DZJD21002153.1.1.34,1,만약에,만약에
DZJD21002153.1.1.34,1,대상되면,대상되면
DZJD21002153.1.1.35,2,게메,그러게
DZJD21002153.1.1.35,2,근데,근데
DZJD21002153.1.1.35,2,그,그
DZJD21002153.1.1.35,2,말도,말도
DZJD21002153.1.1.35,2,있더라,있더라
DZJD21002153.1.1.35,2,진짜,진짜
DZJD21002153.1.1.36,2,뭐,뭐
DZJD21002153.1.1.36,2,우리,우리
DZJD21002153.1.1.36,2,이천팔년에,이천팔년에
DZJD21002153.1.1.36,2,막,막
DZJD21002153.1.1.36,2,금융위기,금융위기
DZJD21002153.1.1.36,2,이후,이후
DZJD21002153.1.1.36,2,말은,말은
DZJD21002153.1.1.36,2,정말,정말
DZJD21002153.1.1.36,2,그냥,그냥
DZJD21002153.1.1.36,2,금융,금융
DZJD21002153.1.1.36,2,위기였지,위기였지
DZJD21002153.1.1.37,2,전반적인,전반적인
DZJD21002153.1.1.37,2,분위기는,분위기는
DZJD21002153.1.1.37,2,아니었는데,아니었는데
DZJD21002153.1.1.38,2,아이엠에프때도,아이엠에프때도
DZJD21002153.1.1.38,2,나라가,나라가
DZJD21002153.1.1.38,2,이렇게,이렇게
DZJD21002153.1.1.38,2,전,전
DZJD21002153.1.1.38,2,국민한테,국민한테
DZJD21002153.1.1.38,2,돈을,돈을
DZJD21002153.1.1.38,2,준,준
DZJD21002153.1.1.38,2,적은,적은
DZJD21002153.1.1.38,2,진짜,진짜
DZJD21002153.1.1.38,2,단군,단군
DZJD21002153.1.1.38,2,이래,이래
DZJD21002153.1.1.38,2,처음이라고,처음이라고
DZJD21002153.1.1.39,2,진짜,진짜
DZJD21002153.1.1.39,2,이건,이건
DZJD21002153.1.1.39,2,긴급재난,긴급재난
DZJD21002153.1.1.39,2,지원금,지원금
DZJD21002153.1.1.39,2,그,그
DZJD21002153.1.1.39,2,얘기,얘기
DZJD21002153.1.1.39,2,들으니까,들으니까
DZJD21002153.1.1.40,2,그냥,그냥
DZJD21002153.1.1.40,2,뭐,뭐
DZJD21002153.1.1.40,2,아,아
DZJD21002153.1.1.40,2,나라에서,나라에서
DZJD21002153.1.1.40,2,주는구나,주는구나
DZJD21002153.1.1.40,2,해서,해서
DZJD21002153.1.1.40,2,받아신디,받았는데
DZJD21002153.1.1.41,2,진짜,진짜
DZJD21002153.1.1.41,2,진짜,진짜
DZJD21002153.1.1.41,2,심각한,심각한
DZJD21002153.1.1.41,2,상황이긴,상황이긴
DZJD21002153.1.1.41,2,하구나,하구나
DZJD21002153.1.1.42,2,그런,그런
DZJD21002153.1.1.42,2,생각도,생각도
DZJD21002153.1.1.42,2,들더라,들더라
DZJD21002153.1.1.43,1,심각하지,심각하지
DZJD21002153.1.1.43,1,지금,지금
DZJD21002153.1.1.43,1,진짜,진짜
DZJD21002153.1.1.44,1,진짜,진짜
DZJD21002153.1.1.44,1,심각하긴,심각하긴
DZJD21002153.1.1.44,1,한거,한거
DZJD21002153.1.1.44,1,같아,같아
DZJD21002153.1.1.45,1,그리고,그리고
DZJD21002153.1.1.45,1,또,또
DZJD21002153.1.1.45,1,생각하면,생각하면
DZJD21002153.1.1.45,1,또,또
DZJD21002153.1.1.46,1,그냥,그냥
DZJD21002153.1.1.46,1,이렇게,이렇게
DZJD21002153.1.1.46,1,다닐수,다닐수
DZJD21002153.1.1.46,1,있음에,있음에
DZJD21002153.1.1.46,1,감사한,감사한
DZJD21002153.1.1.46,1,것도,것도
DZJD21002153.1.1.46,1,없잖아,없잖아
DZJD21002153.1.1.46,1,있긴,있긴
DZJD21002153.1.1.46,1,해,해
DZJD21002153.1.1.47,2,맞아,맞아
DZJD21002153.1.1.47,2,지금진짜(이)/(#이),지금진짜(이)/(#이)
DZJD21002153.1.1.47,2,실업도,실업도
DZJD21002153.1.1.47,2,많고,많고
DZJD21002153.1.1.47,2,자영업자들,자영업자들
DZJD21002153.1.1.47,2,너무,너무
DZJD21002153.1.1.47,2,힘들고(이)/(#이),힘들고(이)/(#이)
DZJD21002153.1.1.48,2,직장이,직장이
DZJD21002153.1.1.48,2,있는,있는
DZJD21002153.1.1.48,2,것만으로도,것만으로도
DZJD21002153.1.1.49,2,월급이,월급이
DZJD21002153.1.1.49,2,얼마든,얼마든
DZJD21002153.1.1.49,2,그냥,그냥
DZJD21002153.1.1.50,2,다닐,다닐
DZJD21002153.1.1.50,2,수,수
DZJD21002153.1.1.50,2,있는,있는
DZJD21002153.1.1.50,2,것만으로도,것만으로도
DZJD21002153.1.1.50,2,너무,너무
DZJD21002153.1.1.50,2,감사,감사
DZJD21002153.1.1.50,2,한,한
DZJD21002153.1.1.50,2,세상이,세상이
DZJD21002153.1.1.50,2,되어부런,되었어
DZJD21002153.1.1.51,1,당연히,당연히
DZJD21002153.1.1.51,1,불만도,불만도
DZJD21002153.1.1.51,1,있고,있고
DZJD21002153.1.1.51,1,그렇지만,그렇지만
DZJD21002153.1.1.52,1,내가,내가
DZJD21002153.1.1.52,1,기본적인,기본적인
DZJD21002153.1.1.52,1,삶을,삶을
DZJD21002153.1.1.52,1,영위하게,영위하게
DZJD21002153.1.1.52,1,해,해
DZJD21002153.1.1.52,1,줄,줄
DZJD21002153.1.1.52,1,수,수
DZJD21002153.1.1.52,1,있는,있는
DZJD21002153.1.1.52,1,곳이,곳이
DZJD21002153.1.1.53,2,게난,그러니까
DZJD21002153.1.1.54,2,겅,그렇게
DZJD21002153.1.1.54,2,하고(이)/(#이),하고(이)/(#이)
DZJD21002153.1.1.54,2,너네는,너네는
DZJD21002153.1.1.54,2,이,#이
DZJD21002153.1.1.54,2,밥도,밥도
DZJD21002153.1.1.54,2,맛,맛
DZJD21002153.1.1.54,2,좋네,좋잖아
DZJD21002153.1.1.55,1,맞아,맞아
DZJD21002153.1.1.56,1,우리사무실,우리사무실
DZJD21002153.1.1.56,1,밥은,밥은
DZJD21002153.1.1.56,1,맛있지,맛있지
DZJD21002153.1.1.57,2,배고파,배고파
DZJD21002153.1.1.58,1,여기,여기
DZJD21002153.1.1.58,1,이거,이거
DZJD21002153.1.1.58,1,하면서,하면서
DZJD21002153.1.1.59,1,뭐,뭐
DZJD21002153.1.1.59,1,먹으면,먹으면
DZJD21002153.1.1.59,1,안된다고,안된다고
DZJD21002153.1.1.59,1,했네,했잖아
DZJD21002153.1.1.60,2,어,어
DZJD21002153.1.1.60,2,나근데,나근데
DZJD21002153.1.1.60,2,물,물
DZJD21002153.1.1.60,2,마시고,마시고
DZJD21002153.1.1.60,2,올게,올게
DZJD21002153.1.1.60,2,겅,그렇게
DZJD21002153.1.1.61,1,엉,엉
DZJD21002153.1.1.62,1,물,물
DZJD21002153.1.1.62,1,마셨냐,마셨냐
DZJD21002153.1.1.63,2,아,아
DZJD21002153.1.1.63,2,물,물
DZJD21002153.1.1.63,2,마션,마셨어
DZJD21002153.1.1.64,2,아,아
DZJD21002153.1.1.64,2,맞다,맞다
DZJD21002153.1.1.64,2,레몬청,레몬청
DZJD21002153.1.1.64,2,만들어신디,만들었는데
DZJD21002153.1.1.65,1,엉,엉
DZJD21002153.1.1.66,2,날씨가,날씨가
DZJD21002153.1.1.66,2,추우니까,추우니까
DZJD21002153.1.1.66,2,그,그
DZJD21002153.1.1.66,2,안에,안에
DZJD21002153.1.1.66,2,설탕이,설탕이
DZJD21002153.1.1.66,2,녹지를,녹지를
DZJD21002153.1.1.66,2,안해,안해
DZJD21002153.1.1.67,1,그,그
DZJD21002153.1.1.67,1,&name1&오빠네,&name1&오빠네
DZJD21002153.1.1.67,1,처럼,처럼
DZJD21002153.1.1.67,1,알갱이,알갱이
DZJD21002153.1.1.67,1,다,다
DZJD21002153.1.1.67,1,까서,까서
DZJD21002153.1.1.67,1,했어?,했어?
DZJD21002153.1.1.68,2,몰라,몰라
DZJD21002153.1.1.68,2,&name2&,&name2&
DZJD21002153.1.1.68,2,만들언,만들었어
DZJD21002153.1.1.69,1,껍질채했지?,껍질채했지?
DZJD21002153.1.1.70,1,알갱이까서하면,알갱이까서하면
DZJD21002153.1.1.70,1,더,더
DZJD21002153.1.1.70,1,맛있으멘,맛있어
DZJD21002153.1.1.70,1,껍질,껍질
DZJD21002153.1.1.70,1,다,다
DZJD21002153.1.1.70,1,벗겨서,벗겨서
DZJD21002153.1.1.71,2,아,아
DZJD21002153.1.1.71,2,기?,그래?
DZJD21002153.1.1.72,1,그러면,그러면
DZJD21002153.1.1.72,1,과일에,과일에
DZJD21002153.1.1.72,1,파는,파는
DZJD21002153.1.1.72,1,것처럼,것처럼
DZJD21002153.1.1.72,1,되네,되잖아
DZJD21002153.1.1.73,2,너,너
DZJD21002153.1.1.73,2,레몬,레몬
DZJD21002153.1.1.73,2,그때,그때
DZJD21002153.1.1.73,2,가져간,가져간
DZJD21002153.1.1.73,2,걸로,걸로
DZJD21002153.1.1.73,2,만들언?,만들었어?
DZJD21002153.1.1.74,1,아니,아니
DZJD21002153.1.1.74,1,나,나
DZJD21002153.1.1.74,1,그거,그거
DZJD21002153.1.1.74,1,이,이
DZJD21002153.1.1.74,1,청소할,청소할
DZJD21002153.1.1.74,1,때,때
DZJD21002153.1.1.74,1,썼으멘,쓰고있어
DZJD21002153.1.1.75,1,{laughing},{laughing}
DZJD21002153.1.1.76,1,(()),(())
DZJD21002153.1.1.77,1,냉장고에,냉장고에
DZJD21002153.1.1.78,2,(()),(())
DZJD21002153.1.1.79,1,알아,알아
DZJD21002153.1.1.79,1,손도,손도
DZJD21002153.1.1.79,1,씻고이랬음,씻고이랬음
DZJD21002153.1.1.80,1,향,향
DZJD21002153.1.1.80,1,좋더라고,좋더라고
DZJD21002153.1.1.81,1,말려서,말려서
DZJD21002153.1.1.82,1,여기저기,여기저기
DZJD21002153.1.1.82,1,놓기도,놓기도
DZJD21002153.1.1.82,1,하고,하고
DZJD21002153.1.1.83,2,맞아,맞아
DZJD21002153.1.1.84,1,(()),(())
DZJD21002153.1.1.84,1,청이,청이
DZJD21002153.1.1.84,1,그렇게,그렇게
DZJD21002153.1.1.84,1,좋은,좋은
DZJD21002153.1.1.84,1,게,게
DZJD21002153.1.1.84,1,아니멘,아니야
DZJD21002153.1.1.85,1,나는,나는
DZJD21002153.1.1.85,1,청,청
DZJD21002153.1.1.85,1,사먹는거,사먹는거
DZJD21002153.1.1.85,1,잘,잘
DZJD21002153.1.1.85,1,사실,사실
DZJD21002153.1.1.86,1,막,막
DZJD21002153.1.1.87,1,이해,이해
DZJD21002153.1.1.87,1,잘안되는,잘안되는
DZJD21002153.1.1.87,1,그냥,그냥
DZJD21002153.1.1.87,1,설탕,설탕
DZJD21002153.1.1.87,1,사먹는,사먹는
DZJD21002153.1.1.87,1,거나,거나
DZJD21002153.1.1.87,1,다름이(,다름이(
DZJD21002153.1.1.87,1,없으멘)/(없어),없으멘)/(없어)
DZJD21002153.1.1.88,2,겐디,그런데
DZJD21002153.1.1.88,2,매실청이나,매실청이나
DZJD21002153.1.1.89,2,(()),(())
DZJD21002153.1.1.90,2,진짜,진짜
DZJD21002153.1.1.90,2,하영,많이
DZJD21002153.1.1.90,2,들어가는데,들어가는데
DZJD21002153.1.1.91,2,무사,왜
DZJD21002153.1.1.91,2,겅,그렇게
DZJD21002153.1.1.91,2,이,#이
DZJD21002153.1.1.91,2,청이,청이
DZJD21002153.1.1.91,2,인기가,인기가
DZJD21002153.1.1.91,2,많은거?,많은거?
DZJD21002153.1.1.92,1,그냥,그냥
DZJD21002153.1.1.92,1,매실의,매실의
DZJD21002153.1.1.92,1,향이지,향이지
DZJD21002153.1.1.92,1,그것도,그것도
DZJD21002153.1.1.92,1,효소니까,효소니까
DZJD21002153.1.1.92,1,발효됐는데,발효됐는데
DZJD21002153.1.1.93,1,그게,그게
DZJD21002153.1.1.93,1,발효가,발효가
DZJD21002153.1.1.93,1,되는데,되는데
DZJD21002153.1.1.93,1,공장에서는,공장에서는
DZJD21002153.1.1.93,1,어떠한,어떠한
DZJD21002153.1.1.93,1,균이,균이
DZJD21002153.1.1.93,1,이렇게,이렇게
DZJD21002153.1.1.93,1,일정하게,일정하게
DZJD21002153.1.1.93,1,생긴다,생긴다
DZJD21002153.1.1.93,1,하지만,하지만
DZJD21002153.1.1.94,1,집에서는,집에서는
DZJD21002153.1.1.94,1,어떤,어떤
DZJD21002153.1.1.94,1,균이,균이
DZJD21002153.1.1.94,1,발생하는지,발생하는지
DZJD21002153.1.1.94,1,몰라서,몰라서
DZJD21002153.1.1.94,1,그렇게,그렇게
DZJD21002153.1.1.94,1,추천하지,추천하지
DZJD21002153.1.1.94,1,않기도,않기도
DZJD21002153.1.1.94,1,하멘,해
DZJD21002153.1.1.95,1,효소라는,효소라는
DZJD21002153.1.1.95,1,게,게
DZJD21002153.1.1.95,1,그렇게,그렇게
DZJD21002153.1.1.95,1,좋은,좋은
DZJD21002153.1.1.95,1,것만은,것만은
DZJD21002153.1.1.95,1,아니,아니
DZJD21002153.1.1.96,2,하긴,하긴
DZJD21002153.1.1.96,2,그냥,그냥
DZJD21002153.1.1.96,2,액상과당인게,액상과당인게
DZJD21002153.1.1.96,2,맛있는,맛있는
DZJD21002153.1.1.96,2,액상,액상
DZJD21002153.1.1.96,2,과당,과당
DZJD21002153.1.1.97,1,그지,그지
DZJD21002153.1.1.97,1,그냥,그냥
DZJD21002153.1.1.97,1,설탕이지,설탕이지
