outer_id,speaker_id,제주방언,표준어
DZES20001099.1.1.1,1,&name1&,&name1&
DZES20001099.1.1.1,1,이우다,입니다
DZES20001099.1.1.1,1,알씨말시?,알고 계시나요?
DZES20001099.1.1.2,2,이,이
DZES20001099.1.1.2,2,화자,화자
DZES20001099.1.1.2,2,&name2&,&name2&
DZES20001099.1.1.2,2,이우다,입니다
DZES20001099.1.1.3,3,삼,삼
DZES20001099.1.1.3,3,화자,화자
DZES20001099.1.1.3,3,&name3&,&name3&
DZES20001099.1.1.3,3,이우다,입니다
DZES20001099.1.1.4,1,아니,아니
DZES20001099.1.1.4,1,나양,나야
DZES20001099.1.1.4,1,늬앵,너나
DZES20001099.1.1.4,1,살당,살다
DZES20001099.1.1.4,1,살당,살다
DZES20001099.1.1.4,1,양,가
DZES20001099.1.1.5,1,별꼴을,별꼴을
DZES20001099.1.1.5,1,다,다
DZES20001099.1.1.5,1,봠수다,봤어
DZES20001099.1.1.5,1,별꼴,별꼴
DZES20001099.1.1.5,1,다,다
DZES20001099.1.1.5,1,봠써,봤어
DZES20001099.1.1.5,1,아이고,아이고
DZES20001099.1.1.5,1,나,나
DZES20001099.1.1.5,1,진짜,진짜
DZES20001099.1.1.6,1,아니,아니
DZES20001099.1.1.6,1,계난엔,그러니깐
DZES20001099.1.1.7,1,이,이렇게
DZES20001099.1.1.7,1,춘운디,추운데
DZES20001099.1.1.7,1,모시러(가캐넌)/(가겠다고)한,모시러(가캐넌)/(가겠다고)한
DZES20001099.1.1.7,1,건,건
DZES20001099.1.1.7,1,언,언
DZES20001099.1.1.8,1,모시러(가캐넌)/(가겠다고)한,모시러(가캐넌)/(가겠다고)한
DZES20001099.1.1.8,1,건,건
DZES20001099.1.1.8,1,없었어(에이)/(요),없었어(에이)/(요)
DZES20001099.1.1.8,1,그치에,그렇죠?
DZES20001099.1.1.9,1,무,무
DZES20001099.1.1.9,1,웃,웃
DZES20001099.1.1.10,1,모시러,모시러
DZES20001099.1.1.10,1,가캔,가겠다고
DZES20001099.1.1.10,1,한,한
DZES20001099.1.1.10,1,계획은,계획은
DZES20001099.1.1.10,1,없었신디,없었는데
DZES20001099.1.1.11,1,나가,내가
DZES20001099.1.1.11,1,배려행/(배려해서),배려행/(배려해서)
DZES20001099.1.1.11,1,모실핸,모시러
DZES20001099.1.1.11,1,가캔,가겠다고
DZES20001099.1.1.11,1,한,한
DZES20001099.1.1.11,1,거라,거야
DZES20001099.1.1.11,1,어,어
DZES20001099.1.1.12,1,그이,그래서
