outer_id,speaker_id,제주방언,표준어
DZES20000038.1.1.1,1,이,이
DZES20000038.1.1.1,1,성전이,성전이
DZES20000038.1.1.1,1,제,제
DZES20000038.1.1.1,1,이,이
DZES20000038.1.1.1,1,성전이,성전이
DZES20000038.1.1.1,1,(()),(())
DZES20000038.1.1.2,2,거기가,거기가
DZES20000038.1.1.2,2,상가로,상가로
DZES20000038.1.1.2,2,반,반
DZES20000038.1.1.2,2,준,준
DZES20000038.1.1.2,2,상가로,상가로
DZES20000038.1.1.2,2,나오는,나오는
DZES20000038.1.1.2,2,거야,거야
DZES20000038.1.1.2,2,그러니까,그러니까
DZES20000038.1.1.2,2,이렇게,이렇게
DZES20000038.1.1.2,2,해,해
DZES20000038.1.1.2,2,가지고,가지고
DZES20000038.1.1.2,2,그런,그런
DZES20000038.1.1.2,2,식으로,식으로
DZES20000038.1.1.2,2,해갖고,해갖고
DZES20000038.1.1.3,2,우리,우리
DZES20000038.1.1.3,2,지금,지금
DZES20000038.1.1.3,2,소망지교에서,소망지교에서
DZES20000038.1.1.3,2,애들이,애들이
DZES20000038.1.1.3,2,나오면,나오면
DZES20000038.1.1.3,2,대학교,대학교
DZES20000038.1.1.3,2,나오면,나오면
DZES20000038.1.1.3,2,이디,여기
DZES20000038.1.1.3,2,들어와기넹,들어와서
DZES20000038.1.1.3,2,여기서,여기서
DZES20000038.1.1.4,2,하면서,하면서
DZES20000038.1.1.4,2,학교,학교
DZES20000038.1.1.4,2,다니면서,다니면서
DZES20000038.1.1.4,2,자기네들이,자기네들이
DZES20000038.1.1.4,2,이제,이제
DZES20000038.1.1.4,2,알바도,알바도
DZES20000038.1.1.4,2,해야,해야
DZES20000038.1.1.4,2,돈도,돈도
DZES20000038.1.1.4,2,있어야,있어야
DZES20000038.1.1.4,2,될,될
DZES20000038.1.1.4,2,것,것
DZES20000038.1.1.4,2,아니,아니
DZES20000038.1.1.5,1,게메,그러게
DZES20000038.1.1.5,1,말이,말이
DZES20000038.1.1.6,2,이제,이제
DZES20000038.1.1.6,2,거기서,거기서
DZES20000038.1.1.6,2,이제,이제
DZES20000038.1.1.6,2,나오는,나오는
DZES20000038.1.1.6,2,걸로,걸로
DZES20000038.1.1.6,2,이제,이제
DZES20000038.1.1.6,2,사업을,사업을
DZES20000038.1.1.6,2,해,해
DZES20000038.1.1.6,2,가지고,가지고
DZES20000038.1.1.6,2,애들,애들
DZES20000038.1.1.7,1,그럼,그럼
DZES20000038.1.1.7,1,명의는,명의는
DZES20000038.1.1.7,1,하나님,하나님
DZES20000038.1.1.7,1,돈은,돈은
DZES20000038.1.1.7,1,주신다,주신다
DZES20000038.1.1.8,1,잘되겠다,잘되겠다
DZES20000038.1.1.8,1,하나님,하나님
DZES20000038.1.1.8,1,그,그
DZES20000038.1.1.8,1,비전을,비전을
DZES20000038.1.1.8,1,있으니까,있으니까
DZES20000038.1.1.8,1,응,응
DZES20000038.1.1.9,3,맞아요,맞아요
DZES20000038.1.1.10,1,그런데,그런데
