outer_id,speaker_id,제주방언,표준어
DZES20000053.1.1.1,2,그나마,그나마
DZES20000053.1.1.1,2,이제,이제
DZES20000053.1.1.1,2,막,막
DZES20000053.1.1.1,2,껌둥이,껌둥이
DZES20000053.1.1.1,2,들이,들이
DZES20000053.1.1.1,2,역사,역사
DZES20000053.1.1.1,2,한,한
DZES20000053.1.1.1,2,거지,거지
DZES20000053.1.1.2,2,그렇게,그렇게
DZES20000053.1.1.2,2,해서,해서
DZES20000053.1.1.2,2,여차저차,여차저차
DZES20000053.1.1.2,2,그분이,그분이
DZES20000053.1.1.2,2,이제,이제
DZES20000053.1.1.2,2,병원을,병원을
DZES20000053.1.1.2,2,나왔어,나왔어
DZES20000053.1.1.2,2,나와,나와
DZES20000053.1.1.2,2,가지고,가지고
DZES20000053.1.1.3,2,전도,전도
DZES20000053.1.1.3,2,하잰 ,하려고
DZES20000053.1.1.3,2,겅행 ,그래서
DZES20000053.1.1.3,2,자꾸,자꾸
DZES20000053.1.1.3,2,만나고,만나고
DZES20000053.1.1.3,2,이야기,이야기
DZES20000053.1.1.3,2,했는데,했는데
DZES20000053.1.1.4,1,아,아
DZES20000053.1.1.4,1,잠깐만,잠깐만
DZES20000053.1.1.4,1,그때,그때
DZES20000053.1.1.5,1,잠깐,잠깐
DZES20000053.1.1.5,1,기억,기억
DZES20000053.1.1.5,1,나는게,나는게
DZES20000053.1.1.5,1,조금,조금
DZES20000053.1.1.5,1,더,더
DZES20000053.1.1.5,1,첨언하면,첨언하면
DZES20000053.1.1.5,1,그때,그때
DZES20000053.1.1.6,1,저랑,저랑
DZES20000053.1.1.6,1,이제,이제
DZES20000053.1.1.6,1,저랑,저랑
DZES20000053.1.1.6,1,뭐,뭐
DZES20000053.1.1.6,1,(()),(())
DZES20000053.1.1.6,1,그,그
DZES20000053.1.1.6,1,아들이랑,아들이랑
DZES20000053.1.1.6,1,뭐,뭐
DZES20000053.1.1.6,1,누나들이랑,누나들이랑
DZES20000053.1.1.6,1,아들이랑,아들이랑
DZES20000053.1.1.6,1,누나들이랑,누나들이랑
DZES20000053.1.1.7,1,가서,가서
DZES20000053.1.1.7,1,이제,이제
DZES20000053.1.1.7,1,했는데,했는데
DZES20000053.1.1.8,1,찬양을,찬양을
DZES20000053.1.1.8,1,틀어놨으니까,틀어놨으니까
DZES20000053.1.1.8,1,막,막
DZES20000053.1.1.8,1,찬양,찬양
DZES20000053.1.1.8,1,틀어놓는거,틀어놓는거
DZES20000053.1.1.8,1,완젼,완젼
DZES20000053.1.1.8,1,싫다고,싫다고
DZES20000053.1.1.8,1,막,막
DZES20000053.1.1.8,1,그러고,그러고
DZES20000053.1.1.8,1,했다고,했다고
DZES20000053.1.1.9,1,얘기,얘기
DZES20000053.1.1.9,1,했잖아요,했잖아요
DZES20000053.1.1.9,1,찬양,찬양
DZES20000053.1.1.9,1,트니까,트니까
DZES20000053.1.1.9,1,찬양,찬양
DZES20000053.1.1.9,1,뭔가,뭔가
DZES20000053.1.1.9,1,이상해요,이상해요
DZES20000053.1.1.10,1,계속,계속
DZES20000053.1.1.10,1,토하고,토하고
DZES20000053.1.1.10,1,하는데,하는데
DZES20000053.1.1.10,1,토는,토는
DZES20000053.1.1.10,1,안,안
DZES20000053.1.1.10,1,나오고,나오고
DZES20000053.1.1.11,1,그런,그런
DZES20000053.1.1.11,1,상태에서,상태에서
DZES20000053.1.1.11,1,찬양,찬양
DZES20000053.1.1.11,1,틀어,틀어
DZES20000053.1.1.11,1,주시니까,주시니까
DZES20000053.1.1.11,1,그래서,그래서
DZES20000053.1.1.11,1,막,막
DZES20000053.1.1.11,1,찬양,찬양
DZES20000053.1.1.11,1,싫다고,싫다고
DZES20000053.1.1.11,1,했다고,했다고
DZES20000053.1.1.12,1,기억나요,기억나요
DZES20000053.1.1.12,1,근데,근데
DZES20000053.1.1.12,1,전,전
DZES20000053.1.1.12,1,뒤늦게,뒤늦게
DZES20000053.1.1.12,1,들어왔는데,들어왔는데
DZES20000053.1.1.13,1,그때,그때
DZES20000053.1.1.13,1,집,집
DZES20000053.1.1.13,1,나갔다,나갔다
DZES20000053.1.1.13,1,왔는데,왔는데
DZES20000053.1.1.13,1,그때,그때
DZES20000053.1.1.13,1,누나들이,누나들이
DZES20000053.1.1.13,1,가서,가서
DZES20000053.1.1.13,1,기도해주고,기도해주고
DZES20000053.1.1.13,1,있었어요,있었어요
DZES20000053.1.1.14,1,근데,근데
DZES20000053.1.1.14,1,엄마,엄마
DZES20000053.1.1.14,1,엄마도,엄마도
DZES20000053.1.1.14,1,있었고,있었고
DZES20000053.1.1.15,1,내가,내가
DZES20000053.1.1.15,1,그랬더니,그랬더니
DZES20000053.1.1.15,1,뭔가,뭔가
DZES20000053.1.1.15,1,점점,점점
DZES20000053.1.1.15,1,뭔가,뭔가
DZES20000053.1.1.15,1,이상한,이상한
DZES20000053.1.1.15,1,점점,점점
DZES20000053.1.1.15,1,이상해,이상해
DZES20000053.1.1.15,1,지고,지고
DZES20000053.1.1.15,1,있었죠,있었죠
DZES20000053.1.1.15,1,점점,점점
DZES20000053.1.1.15,1,길어지니까,길어지니까
DZES20000053.1.1.16,1,그,그
DZES20000053.1.1.16,1,때,때
DZES20000053.1.1.16,1,엄마도,엄마도
DZES20000053.1.1.16,1,아빠도,아빠도
DZES20000053.1.1.16,1,왔고,왔고
DZES20000053.1.1.16,1,아마,아마
DZES20000053.1.1.17,2,나는,나는
DZES20000053.1.1.17,2,그때,그때
DZES20000053.1.1.17,2,시츠러 ,씻으러
DZES20000053.1.1.17,2,갔어,갔어
DZES20000053.1.1.18,1,아,아
DZES20000053.1.1.18,1,씻을때였구나,씻을때였구나
DZES20000053.1.1.19,2,왜그냐면 ,왜 그러냐면
DZES20000053.1.1.19,2,그날,그날
DZES20000053.1.1.19,2,누구,누구
DZES20000053.1.1.19,2,돌이었잖아,돌이었잖아
DZES20000053.1.1.19,2,우리,우리
DZES20000053.1.1.19,2,돌이,돌이
DZES20000053.1.1.19,2,아니고,아니고
DZES20000053.1.1.19,2,백일인가,백일인가
DZES20000053.1.1.19,2,되갖고,되갖고
DZES20000053.1.1.20,2,나는,나는
DZES20000053.1.1.20,2,그때,그때
DZES20000053.1.1.20,2,못,못
DZES20000053.1.1.20,2,나갈,나갈
DZES20000053.1.1.20,2,형편인데,형편인데
DZES20000053.1.1.20,2,나는,나는
DZES20000053.1.1.20,2,씻으로,씻으로
DZES20000053.1.1.20,2,갔을,갔을
DZES20000053.1.1.20,2,때야,때야
DZES20000053.1.1.21,1,아,아
DZES20000053.1.1.21,1,그랬구나,그랬구나
DZES20000053.1.1.21,1,씻으러,씻으러
DZES20000053.1.1.21,1,갔고,갔고
DZES20000053.1.1.21,1,뭐,뭐
DZES20000053.1.1.21,1,하는데,하는데
DZES20000053.1.1.21,1,어떻게,어떻게
DZES20000053.1.1.22,1,기도를,기도를
DZES20000053.1.1.22,1,해줄라고,해줄라고
DZES20000053.1.1.22,1,했는데,했는데
DZES20000053.1.1.22,1,저도,저도
DZES20000053.1.1.22,1,같이,같이
DZES20000053.1.1.22,1,참,참
DZES20000053.1.1.22,1,참가했죠,참가했죠
DZES20000053.1.1.22,1,기도를,기도를
DZES20000053.1.1.22,1,해주고,해주고
DZES20000053.1.1.22,1,있을,있을
DZES20000053.1.1.22,1,때,때
DZES20000053.1.1.23,2,응,응
DZES20000053.1.1.24,1,그다음에,그다음에
DZES20000053.1.1.24,1,이제,이제
DZES20000053.1.1.24,1,씻고,씻고
DZES20000053.1.1.24,1,와서,와서
DZES20000053.1.1.24,1,오셔선가,오셔선가
DZES20000053.1.1.25,1,그다음에,그다음에
DZES20000053.1.1.25,1,삼촌도,삼촌도
DZES20000053.1.1.25,1,있었던,있었던
DZES20000053.1.1.25,1,거,거
DZES20000053.1.1.25,1,같긴,같긴
DZES20000053.1.1.25,1,한데,한데
DZES20000053.1.1.25,1,그,그
DZES20000053.1.1.25,1,와서,와서
DZES20000053.1.1.25,1,기도를,기도를
DZES20000053.1.1.25,1,해주면서,해주면서
DZES20000053.1.1.25,1,이제,이제
DZES20000053.1.1.26,1,기도를,기도를
DZES20000053.1.1.26,1,해,해
DZES20000053.1.1.26,1,주는데,주는데
DZES20000053.1.1.26,1,이제,이제
DZES20000053.1.1.26,1,나오,나오
DZES20000053.1.1.26,1,그,그
DZES20000053.1.1.26,1,나온거는,나온거는
DZES20000053.1.1.27,1,짐승,짐승
DZES20000053.1.1.27,1,같은,같은
DZES20000053.1.1.27,1,소리내면서,소리내면서
DZES20000053.1.1.27,1,그러다,그러다
DZES20000053.1.1.27,1,다,다
DZES20000053.1.1.27,1,같이,같이
DZES20000053.1.1.27,1,둘러,둘러
DZES20000053.1.1.27,1,앉아서,앉아서
DZES20000053.1.1.27,1,다같이,다같이
DZES20000053.1.1.27,1,방,방
DZES20000053.1.1.28,1,기도,기도
DZES20000053.1.1.28,1,하면서,하면서
DZES20000053.1.1.28,1,같이,같이
DZES20000053.1.1.28,1,대적하고,대적하고
DZES20000053.1.1.29,1,한담에,한담에
DZES20000053.1.1.29,1,이제,이제
DZES20000053.1.1.29,1,그냥,그냥
DZES20000053.1.1.29,1,와,와
DZES20000053.1.1.29,1,하면서,하면서
DZES20000053.1.1.29,1,이제,이제
DZES20000053.1.1.29,1,막,막
DZES20000053.1.1.29,1,떨어,떨어
DZES20000053.1.1.30,1,빠지고,빠지고
DZES20000053.1.1.30,1,그,그
DZES20000053.1.1.30,1,사람한테서,사람한테서
DZES20000053.1.1.31,1,그,그
DZES20000053.1.1.31,1,다음에,다음에
DZES20000053.1.1.31,1,이제,이제
DZES20000053.1.1.31,1,그,그
DZES20000053.1.1.31,1,사람이,사람이
DZES20000053.1.1.31,1,얘기했던거,얘기했던거
DZES20000053.1.1.31,1,얘기해주셨나,얘기해주셨나
DZES20000053.1.1.32,1,그그,그그
DZES20000053.1.1.32,1,(()),(())
DZES20000053.1.1.32,1,전날,전날
DZES20000053.1.1.32,1,죽었는데,죽었는데
DZES20000053.1.1.32,1,악한,악한
DZES20000053.1.1.32,1,영이,영이
DZES20000053.1.1.32,1,아까,아까
DZES20000053.1.1.32,1,말한,말한
DZES20000053.1.1.32,1,악한,악한
DZES20000053.1.1.32,1,영이,영이
DZES20000053.1.1.32,1,역사,역사
DZES20000053.1.1.32,1,한,한
DZES20000053.1.1.32,1,건데,건데
DZES20000053.1.1.33,1,속인거죠,속인거죠
DZES20000053.1.1.33,1,그니까,그니까
DZES20000053.1.1.33,1,그,그
DZES20000053.1.1.33,1,할머니니가,할머니니가
DZES20000053.1.1.33,1,죽어서,죽어서
DZES20000053.1.1.33,1,본인한테,본인한테
DZES20000053.1.1.33,1,들어온,들어온
DZES20000053.1.1.33,1,것처럼,것처럼
DZES20000053.1.1.34,1,속인,속인
DZES20000053.1.1.34,1,건데,건데
DZES20000053.1.1.34,1,실제적으로,실제적으로
DZES20000053.1.1.34,1,사악한,사악한
DZES20000053.1.1.34,1,영이,영이
DZES20000053.1.1.35,1,본인한테,본인한테
DZES20000053.1.1.35,1,들어온걸,들어온걸
DZES20000053.1.1.35,1,본인이,본인이
DZES20000053.1.1.35,1,느낀,느낀
DZES20000053.1.1.35,1,거잖아요,거잖아요
DZES20000053.1.1.36,2,으음,으음
DZES20000053.1.1.37,1,어,어
DZES20000053.1.1.37,1,그때부터,그때부터
DZES20000053.1.1.37,1,했던,했던
DZES20000053.1.1.37,1,건데,건데
DZES20000053.1.1.37,1,그러고,그러고
DZES20000053.1.1.37,1,나서,나서
DZES20000053.1.1.37,1,그날,그날
DZES20000053.1.1.37,1,바로,바로
DZES20000053.1.1.37,1,퇴원을,퇴원을
DZES20000053.1.1.37,1,했고,했고
DZES20000053.1.1.37,1,그,그
DZES20000053.1.1.37,1,증상,증상
DZES20000053.1.1.38,1,바로,바로
DZES20000053.1.1.38,1,없어졌잖아요,없어졌잖아요
DZES20000053.1.1.38,1,예,예
DZES20000053.1.1.39,2,그,그
DZES20000053.1.1.39,2,뒷날,뒷날
DZES20000053.1.1.39,2,바로,바로
DZES20000053.1.1.39,2,간,갔어
DZES20000053.1.1.40,1,그,그
DZES20000053.1.1.40,1,바로,바로
DZES20000053.1.1.40,1,다음날,다음날
DZES20000053.1.1.40,1,바로,바로
DZES20000053.1.1.40,1,다음날,다음날
DZES20000053.1.1.40,1,퇴원,퇴원
DZES20000053.1.1.41,2,챙피하다,챙피하다
DZES20000053.1.1.41,2,가서,갔어
DZES20000053.1.1.42,2,더,더
DZES20000053.1.1.42,2,있어야,있어야
DZES20000053.1.1.42,2,되는데,되는데
DZES20000053.1.1.42,2,챙피하다,챙피하다
DZES20000053.1.1.42,2,가서 ,갔어
DZES20000053.1.1.42,2,간호사들,간호사들
DZES20000053.1.1.43,1,증상은,증상은
DZES20000053.1.1.43,1,다,다
DZES20000053.1.1.43,1,나았던거잖아요,나았던거잖아요
DZES20000053.1.1.43,1,증상은,증상은
DZES20000053.1.1.43,1,거의,거의
DZES20000053.1.1.43,1,없어진,없어진
DZES20000053.1.1.43,1,상태,상태
DZES20000053.1.1.44,2,으으으응,으으으응
DZES20000053.1.1.45,1,떠나가자마자,떠나가자마자
DZES20000053.1.1.45,1,증상이,증상이
DZES20000053.1.1.45,1,이상했고,이상했고
DZES20000053.1.1.45,1,이상했고,이상했고
DZES20000053.1.1.45,1,찬양,찬양
DZES20000053.1.1.45,1,틀었고,틀었고
DZES20000053.1.1.45,1,기도하고,기도하고
DZES20000053.1.1.46,1,또,또
DZES20000053.1.1.46,1,같이와서,같이와서
DZES20000053.1.1.46,1,엄마도,엄마도
DZES20000053.1.1.46,1,같이,같이
DZES20000053.1.1.46,1,왔다,왔다
DZES20000053.1.1.46,1,기도,기도
DZES20000053.1.1.46,1,하고,하고
DZES20000053.1.1.46,1,그,그
DZES20000053.1.1.46,1,다음에,다음에
DZES20000053.1.1.46,1,들어가고,들어가고
DZES20000053.1.1.46,1,그다음에,그다음에
DZES20000053.1.1.47,1,증상,증상
DZES20000053.1.1.47,1,나았고,나았고
DZES20000053.1.1.47,1,다음날,다음날
DZES20000053.1.1.47,1,뺑,뺑
DZES20000053.1.1.48,2,한,한
DZES20000053.1.1.48,2,상태지,상태지
DZES20000053.1.1.48,2,바로,바로
DZES20000053.1.1.48,2,이어서,이어서
DZES20000053.1.1.48,2,지금,지금
DZES20000053.1.1.48,2,얘기해죠,얘기해죠
DZES20000053.1.1.49,2,그날,그날
DZES20000053.1.1.49,2,그니까는,그니까는
DZES20000053.1.1.49,2,그때,그때
DZES20000053.1.1.49,2,그,그
DZES20000053.1.1.49,2,&name1&이나,&name1&이나
DZES20000053.1.1.49,2,친구가,친구가
DZES20000053.1.1.49,2,응,응
DZES20000053.1.1.50,2,이야기를,이야기를
DZES20000053.1.1.50,2,제일,제일
DZES20000053.1.1.50,2,저,저
DZES20000053.1.1.50,2,있잖아,있잖아
DZES20000053.1.1.50,2,성경말씀,성경말씀
DZES20000053.1.1.50,2,잘해줬다고,잘해줬다고
DZES20000053.1.1.50,2,하더라고,하더라고
DZES20000053.1.1.51,2,나중에,나중에
DZES20000053.1.1.51,2,이야기,이야기
DZES20000053.1.1.51,2,들어보니까,들어보니까
DZES20000053.1.1.52,2,이,이
DZES20000053.1.1.52,2,그,그
DZES20000053.1.1.52,2,&name1&이,&name1&이
DZES20000053.1.1.52,2,친구,친구
DZES20000053.1.1.52,2,누구냐,누구냐
DZES20000053.1.1.53,1,아들이?,아들이?
DZES20000053.1.1.54,2,응,응
DZES20000053.1.1.54,2,그,그
DZES20000053.1.1.54,2,아들이,아들이
DZES20000053.1.1.55,1,응,응
DZES20000053.1.1.56,2,그,그
DZES20000053.1.1.56,2,누나랑,누나랑
DZES20000053.1.1.56,2,같이,같이
DZES20000053.1.1.56,2,앉아서,앉아서
DZES20000053.1.1.56,2,둘이서,둘이서
DZES20000053.1.1.56,2,이야기를,이야기를
DZES20000053.1.1.56,2,좋은점,좋은점
DZES20000053.1.1.57,2,성경말씀,성경말씀
DZES20000053.1.1.57,2,잘,잘
DZES20000053.1.1.57,2,이야기,이야기
DZES20000053.1.1.57,2,해줬대,해줬대
DZES20000053.1.1.57,2,아들,아들
DZES20000053.1.1.57,2,이야기를,이야기를
DZES20000053.1.1.57,2,잘해줬다,잘해줬다
DZES20000053.1.1.58,2,그말,그말
DZES20000053.1.1.58,2,나중엔,나중엔
DZES20000053.1.1.58,2,하더라고,하더라고
DZES20000053.1.1.59,2,조리있게,조리있게
DZES20000053.1.1.59,2,이야기를,이야기를
DZES20000053.1.1.59,2,말씀,말씀
DZES20000053.1.1.59,2,이야기를,이야기를
DZES20000053.1.1.59,2,해줬다고,해줬다고
DZES20000053.1.1.60,3,으음,으음
DZES20000053.1.1.61,2,그,그
DZES20000053.1.1.61,2,얘기를,얘기를
DZES20000053.1.1.61,2,하더라고,하더라고
DZES20000053.1.1.61,2,그러고서는,그러고서는
DZES20000053.1.1.61,2,이제,이제
DZES20000053.1.1.61,2,일단,일단
DZES20000053.1.1.61,2,나와,나와
DZES20000053.1.1.61,2,가지고,가지고
DZES20000053.1.1.62,2,이제,이제
DZES20000053.1.1.62,2,계속,계속
DZES20000053.1.1.63,2,연락을,연락을
DZES20000053.1.1.63,2,했지,했지
DZES20000053.1.1.63,2,전도,전도
DZES20000053.1.1.63,2,할려고,할려고
DZES20000053.1.1.63,2,근데,근데
DZES20000053.1.1.63,2,이야기,이야기
DZES20000053.1.1.63,2,들어보니까,들어보니까
DZES20000053.1.1.63,2,자기도,자기도
DZES20000053.1.1.63,2,교회를,교회를
DZES20000053.1.1.63,2,다녔던,다녔던
DZES20000053.1.1.63,2,사람,사람
DZES20000053.1.1.64,2,다녔어,다녔어
DZES20000053.1.1.64,2,아직,아직
DZES20000053.1.1.64,2,신앙은,신앙은
DZES20000053.1.1.64,2,없어도,없어도
DZES20000053.1.1.65,2,&company-name1&에,&company-name1&에
DZES20000053.1.1.65,2,다녔었고,다녔었고
DZES20000053.1.1.65,2,어디도,어디도
DZES20000053.1.1.65,2,갔었고갔다,갔었고갔다
DZES20000053.1.1.65,2,왔다갔다,왔다갔다
DZES20000053.1.1.65,2,하다가,하다가
DZES20000053.1.1.66,2,원래,원래
DZES20000053.1.1.66,2,그런게,그런게
DZES20000053.1.1.66,2,있잖아,있잖아
DZES20000053.1.1.66,2,머리,머리
DZES20000053.1.1.66,2,있는,있는
DZES20000053.1.1.66,2,사람들은,사람들은
DZES20000053.1.1.66,2,금방,금방
DZES20000053.1.1.66,2,못,못
DZES20000053.1.1.66,2,믿잖아,믿잖아
DZES20000053.1.1.66,2,믿어지지,믿어지지
DZES20000053.1.1.66,2,않으니까,않으니까
DZES20000053.1.1.67,2,나는,나는
DZES20000053.1.1.67,2,그랬더라고,그랬더라고
DZES20000053.1.1.67,2,그니까는,그니까는
DZES20000053.1.1.67,2,이제,이제
DZES20000053.1.1.68,2,어느날,어느날
