outer_id,speaker_id,제주방언,표준어
DZES20000529.1.1.1,3,안나와야,안나와야
DZES20000529.1.1.1,3,되는데,되는데
DZES20000529.1.1.1,3,그건,그건
DZES20000529.1.1.1,3,번지는,번지는
DZES20000529.1.1.1,3,속도가,속도가
DZES20000529.1.1.1,3,더,더
DZES20000529.1.1.1,3,빠르지.,빠르지.
DZES20000529.1.1.2,2,변형이라,변형이라
DZES20000529.1.1.2,2,아무래도,아무래도
DZES20000529.1.1.2,2,전파력이,전파력이
DZES20000529.1.1.2,2,강하겄지.,강하겠지.
DZES20000529.1.1.3,2,백신이,백신이
DZES20000529.1.1.3,2,못,못
DZES20000529.1.1.3,2,따라가거든요.,따라가거든요.
DZES20000529.1.1.4,3,겅허난,그러니까
DZES20000529.1.1.4,3,겅해서,그래서
DZES20000529.1.1.4,3,지금,지금
DZES20000529.1.1.5,2,그게,그게
DZES20000529.1.1.5,2,문제라,문제야
DZES20000529.1.1.5,2,그게,그게
DZES20000529.1.1.5,2,그렁게,그러니까
DZES20000529.1.1.5,2,서로가,서로가
DZES20000529.1.1.5,2,조심을,조심을
DZES20000529.1.1.5,2,그랬어야,그랬어야
DZES20000529.1.1.5,2,됐는데,됐는데
DZES20000529.1.1.5,2,초창기,초창기
DZES20000529.1.1.5,2,&company-name1&,&company-name1&
DZES20000529.1.1.5,2,그,그
DZES20000529.1.1.5,2,서울서,서울서
DZES20000529.1.1.5,2,나타났잖아,나타났잖아
DZES20000529.1.1.5,2,커피점이,커피점이
DZES20000529.1.1.6,2,그러면은,그러면은
DZES20000529.1.1.6,2,쉽게,쉽게
DZES20000529.1.1.6,2,말해,말해
DZES20000529.1.1.6,2,&company-name1&가,&company-name1&가
DZES20000529.1.1.6,2,나타났으면,나타났으면
DZES20000529.1.1.7,2,전국에,전국에
DZES20000529.1.1.7,2,매장,매장
DZES20000529.1.1.7,2,문을,문을
DZES20000529.1.1.7,2,닫았는데,닫았는데
DZES20000529.1.1.7,2,커피점은,커피점은
DZES20000529.1.1.7,2,문,문
DZES20000529.1.1.7,2,안닫잖아,안닫잖아
DZES20000529.1.1.7,2,거기만,거기만
DZES20000529.1.1.7,2,문닫았잖아.,문닫았잖아.
DZES20000529.1.1.8,2,근데,근데
DZES20000529.1.1.8,2,교회는,교회는
DZES20000529.1.1.8,2,안,안
DZES20000529.1.1.8,2,그렇잖아요.,그렇잖아요.
DZES20000529.1.1.9,2,어디,어디
DZES20000529.1.1.9,2,한,한
DZES20000529.1.1.9,2,군데가,군데가
DZES20000529.1.1.9,2,그러면은,그러면은
DZES20000529.1.1.9,2,온,온
DZES20000529.1.1.9,2,교회도,교회도
DZES20000529.1.1.9,2,신경을,신경을
DZES20000529.1.1.9,2,쓰고,쓰고
DZES20000529.1.1.9,2,있잖아,있잖아
DZES20000529.1.1.9,2,방역을,방역을
DZES20000529.1.1.10,2,그러면,그러면
DZES20000529.1.1.10,2,그,그
DZES20000529.1.1.10,2,교회에만,교회에만
DZES20000529.1.1.10,2,잠시,잠시
DZES20000529.1.1.10,2,예배를,예배를
DZES20000529.1.1.10,2,중단시켜야지,중단시켜야지
DZES20000529.1.1.10,2,전,전
DZES20000529.1.1.10,2,교회를,교회를
DZES20000529.1.1.10,2,다,다
DZES20000529.1.1.10,2,이야기를,이야기를
DZES20000529.1.1.10,2,해,해
DZES20000529.1.1.10,2,불잖아.,버리잖아.
DZES20000529.1.1.11,2,지금,지금
DZES20000529.1.1.11,2,응?,응?
DZES20000529.1.1.12,2,오십,오십
DZES20000529.1.1.12,2,프로에서,프로에서
DZES20000529.1.1.12,2,이십,이십
DZES20000529.1.1.12,2,프로,프로
DZES20000529.1.1.12,2,이십,이십
DZES20000529.1.1.12,2,명,명
DZES20000529.1.1.12,2,그래서,그래서
DZES20000529.1.1.12,2,문제라,문제라
DZES20000529.1.1.12,2,그래서,그래서
DZES20000529.1.1.12,2,세상이,세상이
DZES20000529.1.1.12,2,교회를,교회를
DZES20000529.1.1.12,2,표적을,표적을
DZES20000529.1.1.12,2,삼으니까,삼으니까
DZES20000529.1.1.13,3,그니까,그니까
DZES20000529.1.1.14,2,아니,아니
DZES20000529.1.1.14,2,어떤,어떤
DZES20000529.1.1.14,2,음식점에서,음식점에서
DZES20000529.1.1.14,2,일어나면,일어나면
DZES20000529.1.1.14,2,한,한
DZES20000529.1.1.14,2,개씩,개씩
DZES20000529.1.1.14,2,체인점이,체인점이
DZES20000529.1.1.14,2,있으면,있으면
DZES20000529.1.1.14,2,모든,모든
DZES20000529.1.1.14,2,체인점,체인점
DZES20000529.1.1.14,2,문,문
DZES20000529.1.1.14,2,닫아라,닫아라
DZES20000529.1.1.14,2,안,안
DZES20000529.1.1.14,2,하잖아,하잖아
DZES20000529.1.1.14,2,그,그
DZES20000529.1.1.14,2,가게만,가게만
DZES20000529.1.1.15,2,그런데,그런데
DZES20000529.1.1.15,2,교회는,교회는
DZES20000529.1.1.15,2,안,안
DZES20000529.1.1.15,2,그러잖아요.,그러잖아요.
DZES20000529.1.1.16,2,어디,어디
DZES20000529.1.1.16,2,한,한
DZES20000529.1.1.16,2,군데가,군데가
DZES20000529.1.1.16,2,그러면은,그러면은
DZES20000529.1.1.16,2,전,전
DZES20000529.1.1.16,2,교회를,교회를
DZES20000529.1.1.16,2,다,다
DZES20000529.1.1.16,2,이야기를,이야기를
DZES20000529.1.1.16,2,해불잖아요.,해버리잖아요.
DZES20000529.1.1.16,2,싸잡아서,싸잡아서
DZES20000529.1.1.17,1,이게,이게
DZES20000529.1.1.17,1,원래,원래
DZES20000529.1.1.17,1,처음에,처음에
DZES20000529.1.1.17,1,신천지에서,신천지에서
DZES20000529.1.1.17,1,워낙에,워낙에
DZES20000529.1.1.17,1,크게,크게
DZES20000529.1.1.17,1,터져갖고,터져가지고
DZES20000529.1.1.17,1,우리가,우리가
DZES20000529.1.1.18,2,그러면,그러면
DZES20000529.1.1.18,2,일단,일단
DZES20000529.1.1.18,2,신천지가,신천지가
DZES20000529.1.1.18,2,이단이라는,이단이라는
DZES20000529.1.1.18,2,것도,것도
DZES20000529.1.1.18,2,이제,이제
DZES20000529.1.1.18,2,사람들,사람들
DZES20000529.1.1.18,2,많이,많이
DZES20000529.1.1.18,2,알게,알게
DZES20000529.1.1.18,2,됬기는,됬기는
DZES20000529.1.1.18,2,하는데,하는데
DZES20000529.1.1.19,3,까발려,까발려
DZES20000529.1.1.19,3,지기는,지기는
DZES20000529.1.1.19,3,했지,했지
DZES20000529.1.1.20,1,어쨌든,어쨌든
DZES20000529.1.1.20,1,우리가,우리가
DZES20000529.1.1.20,1,조심하고,조심하고
DZES20000529.1.1.21,2,할건,할건
DZES20000529.1.1.21,2,해야죠.,해야죠.
DZES20000529.1.1.22,1,개인개인이,개인개인이
DZES20000529.1.1.22,1,조심행이네,조심해가지고
DZES20000529.1.1.23,1,이,이
DZES20000529.1.1.23,1,월달까지,월달까지
DZES20000529.1.1.23,1,쪼끔,쪼끔
DZES20000529.1.1.23,1,백신,백신
DZES20000529.1.1.23,1,나올,나올
DZES20000529.1.1.23,1,때까지는,때까지는
DZES20000529.1.1.23,1,그래도,그래도
DZES20000529.1.1.23,1,조심행이네,조심해가지고
DZES20000529.1.1.24,2,근데,근데
DZES20000529.1.1.24,2,그것도,그것도
DZES20000529.1.1.24,2,목사님,목사님
DZES20000529.1.1.24,2,그러시드만요.,그러시드만요.
DZES20000529.1.1.24,2,낮에,낮에
DZES20000529.1.1.24,2,혼자,혼자
