outer_id,speaker_id,제주방언,표준어
DZES20000084.1.1.1,1,십이,십이
DZES20000084.1.1.1,1,월,월
DZES20000084.1.1.1,1,구,구
DZES20000084.1.1.1,1,일,일
DZES20000084.1.1.2,1,수요일,수요일
DZES20000084.1.1.2,1,녹음을,녹음을
DZES20000084.1.1.2,1,시작하겠습니다,시작하겠습니다
DZES20000084.1.1.3,1,열한,열한
DZES20000084.1.1.3,1,시,시
DZES20000084.1.1.3,1,이십이,이십이
DZES20000084.1.1.3,1,분,분
DZES20000084.1.1.4,1,&name1&,&name1&
DZES20000084.1.1.5,3,&name2&,&name2&
DZES20000084.1.1.6,1,&name3&,&name3&
DZES20000084.1.1.6,1,녹음을,녹음을
DZES20000084.1.1.6,1,시작하겠습니다.,시작하겠습니다.
DZES20000084.1.1.7,1,반가워요.,반가워요.
DZES20000084.1.1.8,3,반갑수다,반가워요
DZES20000084.1.1.9,2,반갑수다,반가워요
DZES20000084.1.1.10,3,잘지냈지예?,잘지냈어요?
DZES20000084.1.1.11,2,잘,잘
DZES20000084.1.1.11,2,지냈어요.,지냈어요.
DZES20000084.1.1.12,3,왜,왜
DZES20000084.1.1.12,3,잘,잘
DZES20000084.1.1.12,3,못지냈수과?,못지냈어요?
DZES20000084.1.1.13,1,관계를,관계를
DZES20000084.1.1.13,1,다,다
DZES20000084.1.1.13,1,아는데,아는데
DZES20000084.1.1.13,1,뭘,뭘
DZES20000084.1.1.13,1,잘,잘
DZES20000084.1.1.13,1,지내,지내
DZES20000084.1.1.13,1,매일,매일
DZES20000084.1.1.13,1,보면서,보면서
DZES20000084.1.1.14,3,또,또
DZES20000084.1.1.14,3,간만에,간만에
DZES20000084.1.1.14,3,얼굴을,얼굴을
DZES20000084.1.1.14,3,봐서,봐서
DZES20000084.1.1.15,3,반갑수다예,반가워요
DZES20000084.1.1.16,1,둘이,둘이
DZES20000084.1.1.16,1,간만에,간만에
DZES20000084.1.1.16,1,얼굴,얼굴
DZES20000084.1.1.16,1,봤다고?,봤다고?
DZES20000084.1.1.17,3,어,어
DZES20000084.1.1.17,3,이렇게,이렇게
DZES20000084.1.1.17,3,마주,마주
DZES20000084.1.1.17,3,본,본
DZES20000084.1.1.17,3,건,건
DZES20000084.1.1.17,3,또,또
DZES20000084.1.1.17,3,간만이우다,간만이에요
DZES20000084.1.1.18,2,많이,많이
DZES20000084.1.1.18,2,싸웠수다,싸웠어요
DZES20000084.1.1.19,3,잘,잘
DZES20000084.1.1.19,3,갔당와수과?,갔다왔어요?
DZES20000084.1.1.20,3,많이,많이
DZES20000084.1.1.20,3,싸웠어요.,싸웠어요.
DZES20000084.1.1.21,3,왜,왜
DZES20000084.1.1.21,3,많이,많이
DZES20000084.1.1.21,3,싸웠수과?,싸웠어요?
DZES20000084.1.1.22,3,이유를,이유를
DZES20000084.1.1.22,3,말해봅서,말해보세요
DZES20000084.1.1.23,3,아니,아니
DZES20000084.1.1.23,3,좀,좀
DZES20000084.1.1.23,3,성질,성질
DZES20000084.1.1.23,3,좀,좀
DZES20000084.1.1.23,3,부리지,부리지
DZES20000084.1.1.23,3,좀,좀
DZES20000084.1.1.23,3,마,마
DZES20000084.1.1.24,2,예,예
DZES20000084.1.1.24,2,알겠수다,알겠어요
DZES20000084.1.1.25,1,아니,아니
DZES20000084.1.1.26,2,그러지,그러지
DZES20000084.1.1.26,2,맙서,마세요
DZES20000084.1.1.27,1,아니,아니
DZES20000084.1.1.27,1,감정의,감정의
DZES20000084.1.1.27,1,선을,선을
DZES20000084.1.1.27,1,늘,늘
DZES20000084.1.1.27,1,이제,이제
DZES20000084.1.1.28,1,낚시,낚시
DZES20000084.1.1.28,1,친구라고,친구라고
DZES20000084.1.1.28,1,생각해.,생각해.
DZES20000084.1.1.29,1,난,난
DZES20000084.1.1.29,1,그게,그게
DZES20000084.1.1.29,1,제일,제일
DZES20000084.1.1.29,1,좋은,좋은
DZES20000084.1.1.29,1,거,거
DZES20000084.1.1.29,1,같애.,같애.
DZES20000084.1.1.30,2,마음이,마음이
DZES20000084.1.1.30,2,평온해집니다.,평온해집니다.
DZES20000084.1.1.31,1,그니까,그니까
DZES20000084.1.1.31,1,낚시,낚시
DZES20000084.1.1.31,1,친구라고,친구라고
DZES20000084.1.1.31,1,생각해,생각해
DZES20000084.1.1.31,1,겅하믄,그러면
DZES20000084.1.1.32,1,싸울,싸울
DZES20000084.1.1.32,1,일이,일이
DZES20000084.1.1.32,1,없잖아.,없잖아.
DZES20000084.1.1.33,1,이게,이게
DZES20000084.1.1.33,1,도대체,도대체
DZES20000084.1.1.33,1,그리고,그리고
DZES20000084.1.1.33,1,나는,나는
DZES20000084.1.1.33,1,궁금한,궁금한
DZES20000084.1.1.33,1,게,게
DZES20000084.1.1.34,1,부인을,부인을
DZES20000084.1.1.34,1,뭐라고,뭐라고
DZES20000084.1.1.34,1,생각해?,생각해?
DZES20000084.1.1.35,1,부인과,부인과
DZES20000084.1.1.35,1,자신과의,자신과의
DZES20000084.1.1.35,1,관계를,관계를
DZES20000084.1.1.36,2,동반자이우다,동반자에요
DZES20000084.1.1.36,2,동반자,동반자
DZES20000084.1.1.37,1,동반자같은,동반자같은
DZES20000084.1.1.37,1,느낌이,느낌이
DZES20000084.1.1.37,1,아니야,아니야
DZES20000084.1.1.37,1,나는,나는
DZES20000084.1.1.37,1,내가,내가
DZES20000084.1.1.37,1,볼,볼
DZES20000084.1.1.37,1,때는,때는
DZES20000084.1.1.37,1,학생의,학생의
DZES20000084.1.1.37,1,느낌이야.,느낌이야.
DZES20000084.1.1.38,1,그러니까,그러니까
