outer_id,speaker_id,제주방언,표준어
DZES20000067.1.1.1,1,피디님은,피디님은
DZES20000067.1.1.1,1,뭐,뭐
DZES20000067.1.1.1,1,마시쿠과?,마실래요?
DZES20000067.1.1.2,2,근데이,그런데
DZES20000067.1.1.2,2,이걸,이걸
DZES20000067.1.1.2,2,혼자,혼자
DZES20000067.1.1.2,2,집에서,집에서
DZES20000067.1.1.2,2,공부하긴,공부하긴
DZES20000067.1.1.2,2,어려워,어려워
DZES20000067.1.1.3,2,집중이,집중이
DZES20000067.1.1.3,2,안돼,안돼
DZES20000067.1.1.4,2,모여가지고,모여가지고
DZES20000067.1.1.4,2,한,한
DZES20000067.1.1.4,2,장씩이라도,장씩이라도
DZES20000067.1.1.5,2,영,이렇게
DZES20000067.1.1.5,2,꼼꼼허게,꼼꼼하게
DZES20000067.1.1.5,2,집으멍이,짚으면서
DZES20000067.1.1.6,1,제주어,제주어
DZES20000067.1.1.6,1,((xxxx제주어개론하고비슷한거)),((xxxx제주어개론하고비슷한거))
DZES20000067.1.1.6,1,아니냐?,아니니?
DZES20000067.1.1.7,2,제주어개론하고,제주어개론하고
DZES20000067.1.1.7,2,비슷허긴,비슷하긴
DZES20000067.1.1.7,2,허켜.,하겠다.
DZES20000067.1.1.8,2,여기,여기
DZES20000067.1.1.8,2,나와선게,나와있더라
DZES20000067.1.1.8,2,제주어개론과,제주어개론과
DZES20000067.1.1.8,2,속담사전을,속담사전을
DZES20000067.1.1.8,2,((xx으로해서)),((xx으로해서))
DZES20000067.1.1.8,2,뭐,뭐
DZES20000067.1.1.8,2,작성했다,작성했다
DZES20000067.1.1.8,2,이런식으로,이런식으로
DZES20000067.1.1.8,2,나온,나온
DZES20000067.1.1.8,2,거,거
DZES20000067.1.1.8,2,보니까,보니까
DZES20000067.1.1.9,2,그거랑,그거랑
DZES20000067.1.1.9,2,그거랑,그거랑
DZES20000067.1.1.9,2,해가지고,해가지고
DZES20000067.1.1.9,2,또,또
DZES20000067.1.1.9,2,추가되는,추가되는
DZES20000067.1.1.9,2,건,건
DZES20000067.1.1.9,2,추가하고,추가하고
DZES20000067.1.1.9,2,그랬겠지,그랬겠지
DZES20000067.1.1.10,2,요것이,이게
DZES20000067.1.1.10,2,표기법이지?,표기법이지?
DZES20000067.1.1.10,2,제주말의,제주말의
DZES20000067.1.1.10,2,이해가,이해가
DZES20000067.1.1.11,1,아니,아니
DZES20000067.1.1.11,1,표기법,표기법
DZES20000067.1.1.11,1,또로,따로
DZES20000067.1.1.11,1,이서.,있어.
DZES20000067.1.1.12,1,표기법은,표기법은
DZES20000067.1.1.12,1,저디,저쪽에
DZES20000067.1.1.12,1,이수게,있잖아요
DZES20000067.1.1.12,1,제주어,제주어
DZES20000067.1.1.12,1,표기법,표기법
DZES20000067.1.1.12,1,해설,해설
DZES20000067.1.1.13,2,아,아
DZES20000067.1.1.13,2,이거,이거
DZES20000067.1.1.13,2,있나,있나
DZES20000067.1.1.13,2,없나,없나
DZES20000067.1.1.13,2,모르겠다.,모르겠다.
DZES20000067.1.1.14,1,잇을거우다,있을거에요
DZES20000067.1.1.14,1,이해는,이해는
DZES20000067.1.1.15,2,(()),(())
